"Timestamp","Queue Difference Metric"
"2023-08-23T14:14:19.642117","152"
"2023-08-23T14:14:20.799191","151"
"2023-08-23T14:14:21.947769","150"
"2023-08-23T14:14:23.110600","149"
"2023-08-23T14:14:24.294322","148"
"2023-08-23T14:14:25.437343","147"
"2023-08-23T14:14:26.586756","146"
"2023-08-23T14:14:27.739994","145"
"2023-08-23T14:14:28.888057","144"
"2023-08-23T14:14:30.031562","143"
"2023-08-23T14:14:31.193458","142"
"2023-08-23T14:14:32.390939","141"
"2023-08-23T14:14:33.566486","140"
"2023-08-23T14:14:34.717551","139"
"2023-08-23T14:14:35.867688","138"
"2023-08-23T14:14:37.015102","137"
"2023-08-23T14:14:38.167830","136"
"2023-08-23T14:14:39.317237","135"
"2023-08-23T14:14:40.475309","134"
"2023-08-23T14:14:41.626141","133"
"2023-08-23T14:14:42.775956","132"
"2023-08-23T14:14:43.936289","131"
"2023-08-23T14:14:45.088612","130"
"2023-08-23T14:14:46.233039","129"
"2023-08-23T14:14:47.377036","128"
"2023-08-23T14:14:48.531603","127"
"2023-08-23T14:14:49.677977","126"
"2023-08-23T14:14:50.829670","125"
"2023-08-23T14:14:51.974109","124"
"2023-08-23T14:14:53.133745","123"
"2023-08-23T14:14:54.281156","122"
"2023-08-23T14:14:55.429434","121"
"2023-08-23T14:14:56.590891","120"
"2023-08-23T14:14:57.805888","120"
"2023-08-23T14:14:58.971717","118"
"2023-08-23T14:15:00.119901","117"
"2023-08-23T14:15:01.276842","116"
"2023-08-23T14:15:02.439473","115"
"2023-08-23T14:15:03.589131","114"
"2023-08-23T14:15:04.755322","113"
"2023-08-23T14:15:05.901515","112"
"2023-08-23T14:15:07.046778","111"
"2023-08-23T14:15:08.194629","110"
"2023-08-23T14:15:09.359091","109"
"2023-08-23T14:15:10.510891","108"
"2023-08-23T14:15:11.663389","107"
"2023-08-23T14:15:12.819212","106"
"2023-08-23T14:15:13.984649","105"
"2023-08-23T14:15:15.129893","104"
"2023-08-23T14:15:16.272691","103"
"2023-08-23T14:15:17.423813","102"
"2023-08-23T14:15:18.578592","101"
"2023-08-23T14:15:19.725750","100"
"2023-08-23T14:15:20.873906","99"
"2023-08-23T14:15:22.018945","98"
"2023-08-23T14:15:23.163627","97"
"2023-08-23T14:15:24.304220","96"
"2023-08-23T14:15:25.445293","95"
"2023-08-23T14:15:26.590813","94"
"2023-08-23T14:15:27.779080","93"
"2023-08-23T14:15:28.934645","92"
"2023-08-23T14:15:30.074278","91"
"2023-08-23T14:15:31.247223","90"
"2023-08-23T14:15:32.391957","89"
"2023-08-23T14:15:33.536878","88"
"2023-08-23T14:15:34.681694","87"
"2023-08-23T14:15:35.828902","86"
"2023-08-23T14:15:36.976957","85"
"2023-08-23T14:15:38.132594","84"
"2023-08-23T14:15:39.275072","83"
"2023-08-23T14:15:40.425320","82"
"2023-08-23T14:15:41.578617","81"
"2023-08-23T14:15:42.726728","80"
"2023-08-23T14:15:43.873805","79"
"2023-08-23T14:15:45.035605","78"
"2023-08-23T14:15:46.177012","77"
"2023-08-23T14:15:47.324430","76"
"2023-08-23T14:15:48.463289","75"
"2023-08-23T14:15:49.601037","74"
"2023-08-23T14:15:50.749316","73"
"2023-08-23T14:15:51.894635","72"
"2023-08-23T14:15:53.036386","71"
"2023-08-23T14:15:54.190729","70"
"2023-08-23T14:15:55.332780","69"
"2023-08-23T14:15:56.484402","68"
"2023-08-23T14:15:57.624351","67"
"2023-08-23T14:15:58.776778","66"
"2023-08-23T14:15:59.923491","65"
"2023-08-23T14:16:01.068175","64"
"2023-08-23T14:16:02.214237","63"
"2023-08-23T14:16:03.385107","62"
"2023-08-23T14:16:04.529232","61"
"2023-08-23T14:16:05.690340","60"
"2023-08-23T14:16:06.833033","59"
"2023-08-23T14:16:07.979439","58"
"2023-08-23T14:16:09.129485","57"
"2023-08-23T14:16:10.272893","56"
"2023-08-23T14:16:11.426519","55"
"2023-08-23T14:16:12.588039","54"
"2023-08-23T14:16:13.736323","53"
"2023-08-23T14:16:14.875921","52"
"2023-08-23T14:16:16.019084","51"
"2023-08-23T14:16:17.165418","50"
"2023-08-23T14:22:18.356050","49"
"2023-08-23T14:22:19.512604","48"
"2023-08-23T14:22:20.662330","47"
"2023-08-23T14:22:21.809717","46"
"2023-08-23T14:22:22.951026","45"
"2023-08-23T14:22:24.095420","44"
"2023-08-23T14:22:25.241895","43"
"2023-08-23T14:22:26.379712","42"
"2023-08-23T14:22:27.520548","41"
"2023-08-23T14:22:28.681225","40"
"2023-08-23T14:22:29.844036","39"
"2023-08-23T14:22:30.995227","38"
"2023-08-23T14:22:32.141283","37"
"2023-08-23T14:22:33.285831","36"
"2023-08-23T14:22:34.432807","35"
"2023-08-23T14:22:35.581558","34"
"2023-08-23T14:22:36.734058","33"
"2023-08-23T14:22:37.884340","32"
"2023-08-23T14:22:39.046721","31"
"2023-08-23T14:22:40.191559","30"
"2023-08-23T14:22:41.339618","29"
"2023-08-23T14:22:42.483037","28"
"2023-08-23T14:22:43.625336","27"
"2023-08-23T14:22:44.766260","26"
"2023-08-23T14:22:45.915178","25"
"2023-08-23T14:22:47.052868","25"
"2023-08-23T14:22:48.210418","23"
"2023-08-23T14:22:49.353985","22"
"2023-08-23T14:22:50.501612","21"
"2023-08-23T14:22:51.654751","20"
"2023-08-23T14:22:52.802765","19"
"2023-08-23T14:22:53.983512","18"
"2023-08-23T14:22:55.123875","17"
"2023-08-23T14:22:56.267282","16"
"2023-08-23T14:22:57.407251","15"
"2023-08-23T14:22:58.555159","14"
"2023-08-23T14:22:59.702879","13"
"2023-08-23T14:23:00.852081","12"
"2023-08-23T14:23:02.016096","11"
"2023-08-23T14:23:03.164302","10"
"2023-08-23T14:23:04.323167","9"
"2023-08-23T14:23:05.468462","8"
"2023-08-23T14:23:06.612113","7"
"2023-08-23T14:23:07.758358","6"
"2023-08-23T14:23:08.911012","5"
"2023-08-23T14:23:10.058266","4"
"2023-08-23T14:23:11.208148","3"
"2023-08-23T14:23:12.351667","2"
"2023-08-23T14:23:13.497722","1"
"2023-08-23T14:23:14.646296","0"
