"Timestamp","Used Memory (bytes)"
"2023-08-23T14:05:52.963800","70116568"
"2023-08-23T14:05:54.113009","56869432"
"2023-08-23T14:05:55.255016","44188736"
"2023-08-23T14:05:56.408159","32522648"
"2023-08-23T14:05:57.569719","76009520"
"2023-08-23T14:05:58.724706","62923200"
"2023-08-23T14:05:59.874019","50337080"
"2023-08-23T14:06:01.022731","38658112"
"2023-08-23T14:06:02.170434","26991856"
"2023-08-23T14:06:03.344095","70034384"
"2023-08-23T14:06:04.511025","56832280"
"2023-08-23T14:06:05.653977","46070192"
"2023-08-23T14:06:06.800515","33511200"
"2023-08-23T14:06:07.965939","77621496"
"2023-08-23T14:06:09.119098","64999720"
"2023-08-23T14:06:10.267937","52483152"
"2023-08-23T14:06:11.411927","40985704"
"2023-08-23T14:06:12.570207","29238008"
"2023-08-23T14:06:13.722771","72562904"
"2023-08-23T14:06:14.874778","60114112"
"2023-08-23T14:06:16.026133","48894056"
"2023-08-23T14:06:17.174363","35532384"
"2023-08-23T14:06:18.335752","78785240"
"2023-08-23T14:06:19.485046","67265240"
"2023-08-23T14:06:20.641936","55979360"
"2023-08-23T14:06:21.822036","44269824"
"2023-08-23T14:06:22.976473","32505608"
"2023-08-23T14:06:24.157502","75755072"
"2023-08-23T14:06:25.316194","63482592"
"2023-08-23T14:06:26.460891","51610760"
"2023-08-23T14:06:27.605641","40003048"
"2023-08-23T14:06:28.753855","28749056"
"2023-08-23T14:06:29.904418","72058632"
"2023-08-23T14:06:31.051662","60080976"
"2023-08-23T14:06:32.201322","49523392"
"2023-08-23T14:06:33.356203","36559072"
"2023-08-23T14:06:34.533429","81009232"
"2023-08-23T14:06:35.678884","69794992"
"2023-08-23T14:06:36.829557","58118224"
"2023-08-23T14:06:37.977682","46210144"
"2023-08-23T14:06:39.120586","35128248"
"2023-08-23T14:06:40.275497","79731768"
"2023-08-23T14:06:41.424252","67686680"
"2023-08-23T14:06:42.575057","56165048"
"2023-08-23T14:06:43.725952","44127264"
"2023-08-23T14:06:44.880094","33698096"
"2023-08-23T14:06:46.028697","77753200"
"2023-08-23T14:06:47.178075","65723992"
"2023-08-23T14:06:48.367969","53753832"
"2023-08-23T14:06:49.520472","43811920"
"2023-08-23T14:06:50.678662","32484896"
"2023-08-23T14:06:51.867831","76769120"
"2023-08-23T14:06:53.015145","64772200"
"2023-08-23T14:06:54.163901","52626296"
"2023-08-23T14:06:55.305600","42144808"
"2023-08-23T14:06:56.473797","31397240"
"2023-08-23T14:06:57.638834","74682840"
"2023-08-23T14:06:58.793577","64452120"
"2023-08-23T14:06:59.958892","52567896"
"2023-08-23T14:07:01.116110","42460232"
"2023-08-23T14:07:02.272640","31387400"
"2023-08-23T14:07:03.437519","75800856"
"2023-08-23T14:07:04.614504","63464552"
"2023-08-23T14:07:05.766636","53806576"
"2023-08-23T14:07:06.907438","43132032"
"2023-08-23T14:07:08.052645","31379168"
"2023-08-23T14:07:09.210599","77291016"
"2023-08-23T14:07:10.355796","65670536"
"2023-08-23T14:07:11.501885","54763824"
"2023-08-23T14:07:12.650410","44236880"
"2023-08-23T14:07:13.812540","33566936"
"2023-08-23T14:07:14.961500","78026720"
"2023-08-23T14:07:16.113933","65695544"
"2023-08-23T14:07:17.271828","54861968"
"2023-08-23T14:07:18.426008","45247632"
"2023-08-23T14:07:19.571183","35202632"
"2023-08-23T14:07:20.725548","79836952"
"2023-08-23T14:07:21.900733","68800160"
"2023-08-23T14:07:23.051394","58051840"
"2023-08-23T14:07:24.188374","47384152"
"2023-08-23T14:07:25.338808","36655144"
"2023-08-23T14:07:26.487740","80997400"
"2023-08-23T14:07:27.642597","70071272"
"2023-08-23T14:07:28.786680","60842704"
"2023-08-23T14:07:29.934711","50161280"
"2023-08-23T14:07:31.085821","39799904"
"2023-08-23T14:07:32.237775","29241064"
"2023-08-23T14:07:33.391205","74764016"
"2023-08-23T14:07:34.541160","63718088"
"2023-08-23T14:07:35.685089","53348672"
"2023-08-23T14:07:36.829807","43146424"
"2023-08-23T14:07:37.980507","33705664"
"2023-08-23T14:07:39.136873","79478568"
"2023-08-23T14:07:40.286832","67976792"
"2023-08-23T14:07:41.436638","58053928"
"2023-08-23T14:07:42.591877","48376600"
"2023-08-23T14:07:43.734955","37766768"
"2023-08-23T14:07:44.881933","27498280"
"2023-08-23T14:07:46.033968","72904024"
"2023-08-23T14:07:47.192568","62791032"
"2023-08-23T14:07:48.347492","52697600"
"2023-08-23T14:07:49.491920","42649616"
"2023-08-23T14:07:50.646864","33562720"
"2023-08-23T14:07:51.812777","78928776"
"2023-08-23T14:07:52.971234","67967048"
"2023-08-23T14:13:54.123093","30944624"
"2023-08-23T14:13:55.276398","75958832"
"2023-08-23T14:13:56.443080","66024632"
"2023-08-23T14:13:57.584656","56117096"
"2023-08-23T14:13:58.723613","46617456"
"2023-08-23T14:13:59.935154","36790728"
"2023-08-23T14:14:01.087456","27512632"
"2023-08-23T14:14:02.266087","72980352"
"2023-08-23T14:14:03.417298","63310328"
"2023-08-23T14:14:04.561555","53527080"
"2023-08-23T14:14:05.699273","44880624"
"2023-08-23T14:14:06.850510","34507400"
"2023-08-23T14:14:08.000944","80914656"
"2023-08-23T14:14:09.163036","70540552"
"2023-08-23T14:14:10.311255","61561184"
"2023-08-23T14:14:11.462297","51927528"
"2023-08-23T14:14:12.603772","42142568"
"2023-08-23T14:14:13.749357","32484384"
"2023-08-23T14:14:14.924573","79119392"
"2023-08-23T14:14:16.076728","69102192"
"2023-08-23T14:14:17.221455","59469856"
"2023-08-23T14:14:18.361195","50704448"
"2023-08-23T14:14:19.499858","40429576"
"2023-08-23T14:14:20.659753","31537080"
"2023-08-23T14:14:21.815517","78172360"
"2023-08-23T14:14:22.969518","68241760"
"2023-08-23T14:14:24.129794","58292768"
"2023-08-23T14:14:25.309991","51064808"
"2023-08-23T14:14:26.452890","39986928"
"2023-08-23T14:14:27.604542","31388760"
"2023-08-23T14:14:28.758662","76905704"
"2023-08-23T14:14:29.905422","67607384"
"2023-08-23T14:14:31.047380","58220432"
"2023-08-23T14:14:32.207047","50920520"
"2023-08-23T14:14:33.409542","41060232"
"2023-08-23T14:14:34.582284","31382744"
"2023-08-23T14:14:35.733887","78609512"
"2023-08-23T14:14:36.883617","69164576"
"2023-08-23T14:14:38.031464","59292560"
"2023-08-23T14:14:39.187681","51737224"
"2023-08-23T14:14:40.334501","42122960"
"2023-08-23T14:14:41.490529","33675144"
"2023-08-23T14:14:42.640053","80137368"
"2023-08-23T14:14:43.792489","70227304"
"2023-08-23T14:14:44.953520","61586200"
"2023-08-23T14:14:46.102281","53007144"
"2023-08-23T14:14:47.244307","44427640"
"2023-08-23T14:14:48.391679","35625856"
"2023-08-23T14:14:49.546893","27849824"
"2023-08-23T14:14:50.693484","74172408"
"2023-08-23T14:14:51.846693","64847248"
"2023-08-23T14:14:52.989921","55976112"
"2023-08-23T14:14:54.150606","47437072"
"2023-08-23T14:14:55.296039","38575200"
"2023-08-23T14:14:56.443236","31378928"
"2023-08-23T14:14:57.607878","77985952"
"2023-08-23T14:14:58.840542","68080040"
"2023-08-23T14:14:59.984760","59778792"
"2023-08-23T14:15:01.133883","52077680"
"2023-08-23T14:15:02.293612","43636480"
"2023-08-23T14:15:03.452730","34554600"
"2023-08-23T14:15:04.601880","81320624"
"2023-08-23T14:15:05.771214","73046680"
"2023-08-23T14:15:06.915900","65084072"
"2023-08-23T14:15:08.059742","56013144"
"2023-08-23T14:15:09.208699","47888896"
"2023-08-23T14:15:10.373581","39944840"
"2023-08-23T14:15:11.524357","32460584"
"2023-08-23T14:15:12.675665","79102848"
"2023-08-23T14:15:13.832203","70393280"
"2023-08-23T14:15:14.997401","61549944"
"2023-08-23T14:15:16.142481","53926328"
"2023-08-23T14:15:17.288030","45716576"
"2023-08-23T14:15:18.436724","36557664"
"2023-08-23T14:15:19.589848","29552760"
"2023-08-23T14:15:20.737510","77506680"
"2023-08-23T14:15:21.885207","68029744"
"2023-08-23T14:15:23.031272","60460632"
"2023-08-23T14:15:24.176760","51881312"
"2023-08-23T14:15:25.316281","44434936"
"2023-08-23T14:15:26.455260","35525288"
"2023-08-23T14:15:27.603484","28064400"
"2023-08-23T14:15:28.791544","75863064"
"2023-08-23T14:15:29.944681","67614272"
"2023-08-23T14:15:31.085450","59393568"
"2023-08-23T14:15:32.260881","52342584"
"2023-08-23T14:15:33.401181","43278216"
"2023-08-23T14:15:34.546978","35549072"
"2023-08-23T14:15:35.692712","28595432"
"2023-08-23T14:15:36.839301","76505816"
"2023-08-23T14:15:37.989333","68205120"
"2023-08-23T14:15:39.143220","59691640"
"2023-08-23T14:15:40.287693","52757680"
"2023-08-23T14:15:41.435187","44360872"
"2023-08-23T14:15:42.588414","36555088"
"2023-08-23T14:15:43.737520","29153368"
"2023-08-23T14:15:44.885070","76842216"
"2023-08-23T14:15:46.044419","69439688"
"2023-08-23T14:15:47.186013","61641656"
"2023-08-23T14:15:48.334310","54119704"
"2023-08-23T14:15:49.472509","46823064"
"2023-08-23T14:15:50.610046","38583096"
"2023-08-23T14:15:51.758308","31349504"
"2023-08-23T14:15:52.903597","80276192"
"2023-08-23T14:15:54.045961","71503024"
"2023-08-23T14:15:55.199200","63803336"
"2023-08-23T14:15:56.341318","56127544"
"2023-08-23T14:15:57.493506","50902144"
"2023-08-23T14:15:58.633883","42492928"
"2023-08-23T14:15:59.785364","34884976"
"2023-08-23T14:16:00.931917","28056320"
"2023-08-23T14:16:02.077763","75631128"
"2023-08-23T14:16:03.222168","68310072"
"2023-08-23T14:16:04.392744","60532592"
"2023-08-23T14:16:05.538244","54400936"
"2023-08-23T14:16:06.698360","46327144"
"2023-08-23T14:16:07.840866","39764872"
"2023-08-23T14:16:08.988597","32458864"
"2023-08-23T14:16:10.136373","81694240"
"2023-08-23T14:16:11.280492","73871672"
"2023-08-23T14:16:12.433574","65994344"
"2023-08-23T14:16:13.596282","59519472"
"2023-08-23T14:16:14.744412","52101656"
"2023-08-23T14:16:15.882104","45610936"
"2023-08-23T14:16:17.028310","37567856"
"2023-08-23T14:22:18.174985","49644624"
"2023-08-23T14:22:19.363482","42666072"
"2023-08-23T14:22:20.520390","36028944"
"2023-08-23T14:22:21.668447","29022544"
"2023-08-23T14:22:22.816172","77732408"
"2023-08-23T14:22:23.958610","70218904"
"2023-08-23T14:22:25.101561","63493136"
"2023-08-23T14:22:26.247308","56839384"
"2023-08-23T14:22:27.385808","51351432"
"2023-08-23T14:22:28.526878","43412416"
"2023-08-23T14:22:29.686582","36886360"
"2023-08-23T14:22:30.850116","30243528"
"2023-08-23T14:22:32.000935","79121344"
"2023-08-23T14:22:33.148017","71782408"
"2023-08-23T14:22:34.291153","65053728"
"2023-08-23T14:22:35.437703","58794520"
"2023-08-23T14:22:36.588377","52372856"
"2023-08-23T14:22:37.739948","45804440"
"2023-08-23T14:22:38.890090","39037400"
"2023-08-23T14:22:40.052597","32722152"
"2023-08-23T14:22:41.196919","81455544"
"2023-08-23T14:22:42.345102","74952968"
"2023-08-23T14:22:43.487693","68426128"
"2023-08-23T14:22:44.630857","61937032"
"2023-08-23T14:22:45.774735","55239744"
"2023-08-23T14:22:46.919414","48439808"
"2023-08-23T14:22:48.058630","42205328"
"2023-08-23T14:22:49.214647","36874432"
"2023-08-23T14:22:50.358291","30229928"
"2023-08-23T14:22:51.505691","78918376"
"2023-08-23T14:22:52.658741","72796800"
"2023-08-23T14:22:53.806571","66455912"
"2023-08-23T14:22:54.987303","59481552"
"2023-08-23T14:22:56.127708","53970224"
"2023-08-23T14:22:57.270799","47839288"
"2023-08-23T14:22:58.410863","41094608"
"2023-08-23T14:22:59.558832","35975832"
"2023-08-23T14:23:00.705982","29156968"
"2023-08-23T14:23:01.855020","79277616"
"2023-08-23T14:23:03.019496","72775280"
"2023-08-23T14:23:04.167494","66445792"
"2023-08-23T14:23:05.326328","59943776"
"2023-08-23T14:23:06.471681","53933600"
"2023-08-23T14:23:07.615324","48729744"
"2023-08-23T14:23:08.761866","42220096"
"2023-08-23T14:23:09.914436","37215648"
"2023-08-23T14:23:11.061597","31354912"
"2023-08-23T14:23:12.211002","81132016"
"2023-08-23T14:23:13.354726","73913752"
"2023-08-23T14:23:14.500754","68648120"
"2023-08-23T14:23:15.648341","62862768"
